"ITTER107"	"TIPO_DATO15"	"SEXISTAT1"	"ETA1"	"TIME"	"Value"	"Flag Codes"
"001208"	"JAN"	"9"	"TOTAL"	"2018"	30	
"063062"	"JAN"	"9"	"TOTAL"	"2018"	1108	
"096051"	"JAN"	"9"	"TOTAL"	"2018"	74	
"103058"	"JAN"	"9"	"TOTAL"	"2018"	6	
"103059"	"JAN"	"9"	"TOTAL"	"2018"	9	
"047017"	"JAN"	"9"	"TOTAL"	"2018"	2884	
"063063"	"JAN"	"9"	"TOTAL"	"2018"	734	
"027031"	"JAN"	"9"	"TOTAL"	"2018"	875	
"092051"	"JAN"	"9"	"TOTAL"	"2018"	2420	
"092105"	"JAN"	"9"	"TOTAL"	"2018"	263	
"009052"	"JAN"	"9"	"TOTAL"	"2018"	296	
"064077"	"JAN"	"9"	"TOTAL"	"2018"	76	
"026064"	"JAN"	"9"	"TOTAL"	"2018"	1095	
"002108"	"JAN"	"9"	"TOTAL"	"2018"	16	
"024083"	"JAN"	"9"	"TOTAL"	"2018"	385	
"075063"	"JAN"	"9"	"TOTAL"	"2018"	246	
"004179"	"JAN"	"9"	"TOTAL"	"2018"	1035	
"052023"	"JAN"	"9"	"TOTAL"	"2018"	241	
"052024"	"JAN"	"9"	"TOTAL"	"2018"	46	
"066077"	"JAN"	"9"	"TOTAL"	"2018"	226	
"087037"	"JAN"	"9"	"TOTAL"	"2018"	667	
"012115"	"JAN"	"9"	"TOTAL"	"2018"	56	
"087038"	"JAN"	"9"	"TOTAL"	"2018"	301	
"016178"	"JAN"	"9"	"TOTAL"	"2018"	269	
"109035"	"JAN"	"9"	"TOTAL"	"2018"	234	
"010046"	"JAN"	"9"	"TOTAL"	"2018"	3330	
"069071"	"JAN"	"9"	"TOTAL"	"2018"	62	
"052026"	"JAN"	"9"	"TOTAL"	"2018"	713	
"076065"	"JAN"	"9"	"TOTAL"	"2018"	16	
"021071"	"JAN"	"9"	"TOTAL"	"2018"	145	
"014055"	"JAN"	"9"	"TOTAL"	"2018"	6	
"036034"	"JAN"	"9"	"TOTAL"	"2018"	752	
"065104"	"JAN"	"9"	"TOTAL"	"2018"	93	
"030089"	"JAN"	"9"	"TOTAL"	"2018"	18	
"061066"	"JAN"	"9"	"TOTAL"	"2018"	53	
"103060"	"JAN"	"9"	"TOTAL"	"2018"	35	
"001211"	"JAN"	"9"	"TOTAL"	"2018"	67	
"061067"	"JAN"	"9"	"TOTAL"	"2018"	232	
"010047"	"JAN"	"9"	"TOTAL"	"2018"	491	
"018120"	"JAN"	"9"	"TOTAL"	"2018"	162	
"020048"	"JAN"	"9"	"TOTAL"	"2018"	107	
"005089"	"JAN"	"9"	"TOTAL"	"2018"	135	
"035032"	"JAN"	"9"	"TOTAL"	"2018"	959	
"062056"	"JAN"	"9"	"TOTAL"	"2018"	12	
"030091"	"JAN"	"9"	"TOTAL"	"2018"	265	
"108037"	"JAN"	"9"	"TOTAL"	"2018"	325	
"021072"	"JAN"	"9"	"TOTAL"	"2018"	497	
"026066"	"JAN"	"9"	"TOTAL"	"2018"	1006	
"085014"	"JAN"	"9"	"TOTAL"	"2018"	21	
"018121"	"JAN"	"9"	"TOTAL"	"2018"	148	
"004180"	"JAN"	"9"	"TOTAL"	"2018"	347	
"026067"	"JAN"	"9"	"TOTAL"	"2018"	118	
"022152"	"JAN"	"9"	"TOTAL"	"2018"	127	
"013195"	"JAN"	"9"	"TOTAL"	"2018"	15	
"017161"	"JAN"	"9"	"TOTAL"	"2018"	1832	
"008049"	"JAN"	"9"	"TOTAL"	"2018"	35	
"010048"	"JAN"	"9"	"TOTAL"	"2018"	39	
"007056"	"JAN"	"9"	"TOTAL"	"2018"	1	
"015182"	"JAN"	"9"	"TOTAL"	"2018"	5203	
"080064"	"JAN"	"9"	"TOTAL"	"2018"	470	
"009053"	"JAN"	"9"	"TOTAL"	"2018"	15	
"061068"	"JAN"	"9"	"TOTAL"	"2018"	126	
"084033"	"JAN"	"9"	"TOTAL"	"2018"	805	
"001212"	"JAN"	"9"	"TOTAL"	"2018"	0	
"102030"	"JAN"	"9"	"TOTAL"	"2018"	451	
"006143"	"JAN"	"9"	"TOTAL"	"2018"	137	
"070057"	"JAN"	"9"	"TOTAL"	"2018"	99	
"099013"	"JAN"	"9"	"TOTAL"	"2018"	3466	
"019079"	"JAN"	"9"	"TOTAL"	"2018"	141	
"065105"	"JAN"	"9"	"TOTAL"	"2018"	15	
"026068"	"JAN"	"9"	"TOTAL"	"2018"	1148	
"085015"	"JAN"	"9"	"TOTAL"	"2018"	436	
"021073"	"JAN"	"9"	"TOTAL"	"2018"	60	
"058082"	"JAN"	"9"	"TOTAL"	"2018"	1939	
"071041"	"JAN"	"9"	"TOTAL"	"2018"	222	
"048036"	"JAN"	"9"	"TOTAL"	"2018"	613	
"030094"	"JAN"	"9"	"TOTAL"	"2018"	10	
"002111"	"JAN"	"9"	"TOTAL"	"2018"	0	
"002113"	"JAN"	"9"	"TOTAL"	"2018"	1	
"021074"	"JAN"	"9"	"TOTAL"	"2018"	380	
"049015"	"JAN"	"9"	"TOTAL"	"2018"	163	
"049016"	"JAN"	"9"	"TOTAL"	"2018"	110	
"035034"	"JAN"	"9"	"TOTAL"	"2018"	811	
"058083"	"JAN"	"9"	"TOTAL"	"2018"	97	
"095043"	"JAN"	"9"	"TOTAL"	"2018"	30	
"039015"	"JAN"	"9"	"TOTAL"	"2018"	586	
"036035"	"JAN"	"9"	"TOTAL"	"2018"	36	
"011024"	"JAN"	"9"	"TOTAL"	"2018"	65	
"076066"	"JAN"	"9"	"TOTAL"	"2018"	619	
"094039"	"JAN"	"9"	"TOTAL"	"2018"	86	
"069072"	"JAN"	"9"	"TOTAL"	"2018"	238	
"070058"	"JAN"	"9"	"TOTAL"	"2018"	65	
"076067"	"JAN"	"9"	"TOTAL"	"2018"	57	
"070059"	"JAN"	"9"	"TOTAL"	"2018"	121	
"019080"	"JAN"	"9"	"TOTAL"	"2018"	62	
"019081"	"JAN"	"9"	"TOTAL"	"2018"	191	
"019082"	"JAN"	"9"	"TOTAL"	"2018"	14	
"050030"	"JAN"	"9"	"TOTAL"	"2018"	219	
"044063"	"JAN"	"9"	"TOTAL"	"2018"	266	
"043045"	"JAN"	"9"	"TOTAL"	"2018"	66	
"060058"	"JAN"	"9"	"TOTAL"	"2018"	275	
"087039"	"JAN"	"9"	"TOTAL"	"2018"	627	
"004182"	"JAN"	"9"	"TOTAL"	"2018"	4	
"022153"	"JAN"	"9"	"TOTAL"	"2018"	2101	
"016180"	"JAN"	"9"	"TOTAL"	"2018"	51	
"008050"	"JAN"	"9"	"TOTAL"	"2018"	212	
"001215"	"JAN"	"9"	"TOTAL"	"2018"	190	
"002114"	"JAN"	"9"	"TOTAL"	"2018"	10	
"001213"	"JAN"	"9"	"TOTAL"	"2018"	81	
"006144"	"JAN"	"9"	"TOTAL"	"2018"	117	
"001214"	"JAN"	"9"	"TOTAL"	"2018"	1219	
"025043"	"JAN"	"9"	"TOTAL"	"2018"	21	
"018122"	"JAN"	"9"	"TOTAL"	"2018"	564	
"001216"	"JAN"	"9"	"TOTAL"	"2018"	201	
"001217"	"JAN"	"9"	"TOTAL"	"2018"	959	
"019083"	"JAN"	"9"	"TOTAL"	"2018"	214	
"020050"	"JAN"	"9"	"TOTAL"	"2018"	312	
"006145"	"JAN"	"9"	"TOTAL"	"2018"	83	
"001218"	"JAN"	"9"	"TOTAL"	"2018"	93	
"002115"	"JAN"	"9"	"TOTAL"	"2018"	16	
"030095"	"JAN"	"9"	"TOTAL"	"2018"	130	
"076068"	"JAN"	"9"	"TOTAL"	"2018"	85	
"033038"	"JAN"	"9"	"TOTAL"	"2018"	651	
"066078"	"JAN"	"9"	"TOTAL"	"2018"	40	
"057060"	"JAN"	"9"	"TOTAL"	"2018"	68	
"001219"	"JAN"	"9"	"TOTAL"	"2018"	2267	
"023062"	"JAN"	"9"	"TOTAL"	"2018"	137	
"019084"	"JAN"	"9"	"TOTAL"	"2018"	937	
"080065"	"JAN"	"9"	"TOTAL"	"2018"	458	
"038020"	"JAN"	"9"	"TOTAL"	"2018"	219	
"024085"	"JAN"	"9"	"TOTAL"	"2018"	224	
"004183"	"JAN"	"9"	"TOTAL"	"2018"	2	
"004184"	"JAN"	"9"	"TOTAL"	"2018"	5	
"002116"	"JAN"	"9"	"TOTAL"	"2018"	70	
"005091"	"JAN"	"9"	"TOTAL"	"2018"	26	
"001220"	"JAN"	"9"	"TOTAL"	"2018"	98	
"097071"	"JAN"	"9"	"TOTAL"	"2018"	604	
"018123"	"JAN"	"9"	"TOTAL"	"2018"	351	
"015183"	"JAN"	"9"	"TOTAL"	"2018"	349	
"019085"	"JAN"	"9"	"TOTAL"	"2018"	289	
"018124"	"JAN"	"9"	"TOTAL"	"2018"	32	
"015184"	"JAN"	"9"	"TOTAL"	"2018"	298	
"005092"	"JAN"	"9"	"TOTAL"	"2018"	51	
"004185"	"JAN"	"9"	"TOTAL"	"2018"	166	
"004186"	"JAN"	"9"	"TOTAL"	"2018"	11	
"001221"	"JAN"	"9"	"TOTAL"	"2018"	137	
"058084"	"JAN"	"9"	"TOTAL"	"2018"	8	
"004188"	"JAN"	"9"	"TOTAL"	"2018"	5	
"005093"	"JAN"	"9"	"TOTAL"	"2018"	54	
"060059"	"JAN"	"9"	"TOTAL"	"2018"	37	
"004189"	"JAN"	"9"	"TOTAL"	"2018"	111	
"018125"	"JAN"	"9"	"TOTAL"	"2018"	34	
"061069"	"JAN"	"9"	"TOTAL"	"2018"	92	
"066080"	"JAN"	"9"	"TOTAL"	"2018"	62	
"066081"	"JAN"	"9"	"TOTAL"	"2018"	68	
"058085"	"JAN"	"9"	"TOTAL"	"2018"	15	
"066082"	"JAN"	"9"	"TOTAL"	"2018"	162	
"101019"	"JAN"	"9"	"TOTAL"	"2018"	413	
"058086"	"JAN"	"9"	"TOTAL"	"2018"	1885	
"006147"	"JAN"	"9"	"TOTAL"	"2018"	88	
"078103"	"JAN"	"9"	"TOTAL"	"2018"	319	
"059022"	"JAN"	"9"	"TOTAL"	"2018"	99	
"066083"	"JAN"	"9"	"TOTAL"	"2018"	28	
"025044"	"JAN"	"9"	"TOTAL"	"2018"	33	
"058088"	"JAN"	"9"	"TOTAL"	"2018"	1021	
"040036"	"JAN"	"9"	"TOTAL"	"2018"	98	
"064079"	"JAN"	"9"	"TOTAL"	"2018"	17	
"069074"	"JAN"	"9"	"TOTAL"	"2018"	117	
"067036"	"JAN"	"9"	"TOTAL"	"2018"	26	
"058089"	"JAN"	"9"	"TOTAL"	"2018"	79	
"057062"	"JAN"	"9"	"TOTAL"	"2018"	41	
"018126"	"JAN"	"9"	"TOTAL"	"2018"	9	
"064078"	"JAN"	"9"	"TOTAL"	"2018"	83	
"101018"	"JAN"	"9"	"TOTAL"	"2018"	129	
"034030"	"JAN"	"9"	"TOTAL"	"2018"	350	
"004187"	"JAN"	"9"	"TOTAL"	"2018"	106	
"066079"	"JAN"	"9"	"TOTAL"	"2018"	22	
"065106"	"JAN"	"9"	"TOTAL"	"2018"	354	
"083071"	"JAN"	"9"	"TOTAL"	"2018"	3	
"044064"	"JAN"	"9"	"TOTAL"	"2018"	72	
"080066"	"JAN"	"9"	"TOTAL"	"2018"	7	
"006146"	"JAN"	"9"	"TOTAL"	"2018"	8	
"004190"	"JAN"	"9"	"TOTAL"	"2018"	211	
"073023"	"JAN"	"9"	"TOTAL"	"2018"	29	
"017162"	"JAN"	"9"	"TOTAL"	"2018"	785	
"058087"	"JAN"	"9"	"TOTAL"	"2018"	31	
"065107"	"JAN"	"9"	"TOTAL"	"2018"	31	
"059021"	"JAN"	"9"	"TOTAL"	"2018"	520	
"053020"	"JAN"	"9"	"TOTAL"	"2018"	100	
"083072"	"JAN"	"9"	"TOTAL"	"2018"	235	
"094040"	"JAN"	"9"	"TOTAL"	"2018"	52	
"082061"	"JAN"	"9"	"TOTAL"	"2018"	75	
"061070"	"JAN"	"9"	"TOTAL"	"2018"	84	
"069073"	"JAN"	"9"	"TOTAL"	"2018"	57	
"068034"	"JAN"	"9"	"TOTAL"	"2018"	31	
"076069"	"JAN"	"9"	"TOTAL"	"2018"	64	
"057061"	"JAN"	"9"	"TOTAL"	"2018"	32	
"082062"	"JAN"	"9"	"TOTAL"	"2018"	38	
"065108"	"JAN"	"9"	"TOTAL"	"2018"	148	
"063065"	"JAN"	"9"	"TOTAL"	"2018"	202	
"066084"	"JAN"	"9"	"TOTAL"	"2018"	256	
"061071"	"JAN"	"9"	"TOTAL"	"2018"	69	
"069075"	"JAN"	"9"	"TOTAL"	"2018"	78	
"060060"	"JAN"	"9"	"TOTAL"	"2018"	385	
"059023"	"JAN"	"9"	"TOTAL"	"2018"	81	
"094041"	"JAN"	"9"	"TOTAL"	"2018"	19	
"004191"	"JAN"	"9"	"TOTAL"	"2018"	19	
"069076"	"JAN"	"9"	"TOTAL"	"2018"	24	
"053021"	"JAN"	"9"	"TOTAL"	"2018"	1210	
"083073"	"JAN"	"9"	"TOTAL"	"2018"	22	
"005094"	"JAN"	"9"	"TOTAL"	"2018"	37	
"009054"	"JAN"	"9"	"TOTAL"	"2018"	35	
"004192"	"JAN"	"9"	"TOTAL"	"2018"	176	
"070060"	"JAN"	"9"	"TOTAL"	"2018"	80	
"080067"	"JAN"	"9"	"TOTAL"	"2018"	284	
"083074"	"JAN"	"9"	"TOTAL"	"2018"	16	
"094042"	"JAN"	"9"	"TOTAL"	"2018"	74	
"004193"	"JAN"	"9"	"TOTAL"	"2018"	6	
"011025"	"JAN"	"9"	"TOTAL"	"2018"	47	
"061072"	"JAN"	"9"	"TOTAL"	"2018"	32	
"006148"	"JAN"	"9"	"TOTAL"	"2018"	33	
"008051"	"JAN"	"9"	"TOTAL"	"2018"	62	
"005095"	"JAN"	"9"	"TOTAL"	"2018"	24	
"071042"	"JAN"	"9"	"TOTAL"	"2018"	63	
"005096"	"JAN"	"9"	"TOTAL"	"2018"	203	
"015185"	"JAN"	"9"	"TOTAL"	"2018"	278	
"004194"	"JAN"	"9"	"TOTAL"	"2018"	114	
"004195"	"JAN"	"9"	"TOTAL"	"2018"	62	
"004196"	"JAN"	"9"	"TOTAL"	"2018"	73	
"021075"	"JAN"	"9"	"TOTAL"	"2018"	38	
"017163"	"JAN"	"9"	"TOTAL"	"2018"	524	
"013197"	"JAN"	"9"	"TOTAL"	"2018"	193	
"071043"	"JAN"	"9"	"TOTAL"	"2018"	138	
"083075"	"JAN"	"9"	"TOTAL"	"2018"	169	
"020051"	"JAN"	"9"	"TOTAL"	"2018"	479	
"017164"	"JAN"	"9"	"TOTAL"	"2018"	382	
"065109"	"JAN"	"9"	"TOTAL"	"2018"	30	
"097072"	"JAN"	"9"	"TOTAL"	"2018"	160	
"078104"	"JAN"	"9"	"TOTAL"	"2018"	424	
"080068"	"JAN"	"9"	"TOTAL"	"2018"	149	
"078105"	"JAN"	"9"	"TOTAL"	"2018"	273	
"018127"	"JAN"	"9"	"TOTAL"	"2018"	22	
"016182"	"JAN"	"9"	"TOTAL"	"2018"	456	
"014056"	"JAN"	"9"	"TOTAL"	"2018"	42	
"058090"	"JAN"	"9"	"TOTAL"	"2018"	11	
"069077"	"JAN"	"9"	"TOTAL"	"2018"	5	
"007057"	"JAN"	"9"	"TOTAL"	"2018"	35	
"001222"	"JAN"	"9"	"TOTAL"	"2018"	83	
"035035"	"JAN"	"9"	"TOTAL"	"2018"	693	
"065110"	"JAN"	"9"	"TOTAL"	"2018"	16	
"003130"	"JAN"	"9"	"TOTAL"	"2018"	324	
"018128"	"JAN"	"9"	"TOTAL"	"2018"	74	
"022154"	"JAN"	"9"	"TOTAL"	"2018"	59	
"090061"	"JAN"	"9"	"TOTAL"	"2018"	22	
"019086"	"JAN"	"9"	"TOTAL"	"2018"	394	
"001223"	"JAN"	"9"	"TOTAL"	"2018"	167	
"024086"	"JAN"	"9"	"TOTAL"	"2018"	1127	
"016183"	"JAN"	"9"	"TOTAL"	"2018"	4320	
"031015"	"JAN"	"9"	"TOTAL"	"2018"	146	
"102031"	"JAN"	"9"	"TOTAL"	"2018"	219	
"022155"	"JAN"	"9"	"TOTAL"	"2018"	107	
"003131"	"JAN"	"9"	"TOTAL"	"2018"	548	
"083076"	"JAN"	"9"	"TOTAL"	"2018"	130	
"013199"	"JAN"	"9"	"TOTAL"	"2018"	56	
"023063"	"JAN"	"9"	"TOTAL"	"2018"	340	
"026069"	"JAN"	"9"	"TOTAL"	"2018"	771	
"017165"	"JAN"	"9"	"TOTAL"	"2018"	1211	
"018129"	"JAN"	"9"	"TOTAL"	"2018"	120	
"022156"	"JAN"	"9"	"TOTAL"	"2018"	113	
"108055"	"JAN"	"9"	"TOTAL"	"2018"	328	
"031016"	"JAN"	"9"	"TOTAL"	"2018"	792	
"022157"	"JAN"	"9"	"TOTAL"	"2018"	7	
"030097"	"JAN"	"9"	"TOTAL"	"2018"	143	
"056045"	"JAN"	"9"	"TOTAL"	"2018"	910	
"023064"	"JAN"	"9"	"TOTAL"	"2018"	666	
"096053"	"JAN"	"9"	"TOTAL"	"2018"	84	
"108038"	"JAN"	"9"	"TOTAL"	"2018"	235	
"001224"	"JAN"	"9"	"TOTAL"	"2018"	22	
"010049"	"JAN"	"9"	"TOTAL"	"2018"	338	
"016184"	"JAN"	"9"	"TOTAL"	"2018"	31	
"020052"	"JAN"	"9"	"TOTAL"	"2018"	585	
"040037"	"JAN"	"9"	"TOTAL"	"2018"	353	
"016185"	"JAN"	"9"	"TOTAL"	"2018"	67	
"010050"	"JAN"	"9"	"TOTAL"	"2018"	0	
"001225"	"JAN"	"9"	"TOTAL"	"2018"	160	
"002118"	"JAN"	"9"	"TOTAL"	"2018"	13	
"022135"	"JAN"	"9"	"TOTAL"	"2018"	49	
"022159"	"JAN"	"9"	"TOTAL"	"2018"	51	
"096054"	"JAN"	"9"	"TOTAL"	"2018"	49	
"001226"	"JAN"	"9"	"TOTAL"	"2018"	7	
"024087"	"JAN"	"9"	"TOTAL"	"2018"	1093	
"080069"	"JAN"	"9"	"TOTAL"	"2018"	733	
"018130"	"JAN"	"9"	"TOTAL"	"2018"	21	
"015188"	"JAN"	"9"	"TOTAL"	"2018"	463	
"096055"	"JAN"	"9"	"TOTAL"	"2018"	2	
"068035"	"JAN"	"9"	"TOTAL"	"2018"	61	
"065111"	"JAN"	"9"	"TOTAL"	"2018"	120	
"078106"	"JAN"	"9"	"TOTAL"	"2018"	168	
"069078"	"JAN"	"9"	"TOTAL"	"2018"	8	
"078107"	"JAN"	"9"	"TOTAL"	"2018"	96	
"067037"	"JAN"	"9"	"TOTAL"	"2018"	1534	
"071044"	"JAN"	"9"	"TOTAL"	"2018"	12	
"049017"	"JAN"	"9"	"TOTAL"	"2018"	2288	
"006149"	"JAN"	"9"	"TOTAL"	"2018"	51	
"029040"	"JAN"	"9"	"TOTAL"	"2018"	325	
"089016"	"JAN"	"9"	"TOTAL"	"2018"	1177	
"042040"	"JAN"	"9"	"TOTAL"	"2018"	193	
"002121"	"JAN"	"9"	"TOTAL"	"2018"	2	
"004197"	"JAN"	"9"	"TOTAL"	"2018"	96	
"078108"	"JAN"	"9"	"TOTAL"	"2018"	3949	
"024088"	"JAN"	"9"	"TOTAL"	"2018"	769	
"010051"	"JAN"	"9"	"TOTAL"	"2018"	163	
"001228"	"JAN"	"9"	"TOTAL"	"2018"	220	
"016186"	"JAN"	"9"	"TOTAL"	"2018"	42	
"078109"	"JAN"	"9"	"TOTAL"	"2018"	26	
"044065"	"JAN"	"9"	"TOTAL"	"2018"	58	
"070061"	"JAN"	"9"	"TOTAL"	"2018"	84	
"076070"	"JAN"	"9"	"TOTAL"	"2018"	126	
"077023"	"JAN"	"9"	"TOTAL"	"2018"	233	
"064080"	"JAN"	"9"	"TOTAL"	"2018"	264	
"033039"	"JAN"	"9"	"TOTAL"	"2018"	1482	
"024089"	"JAN"	"9"	"TOTAL"	"2018"	3	
"001227"	"JAN"	"9"	"TOTAL"	"2018"	30	
"002122"	"JAN"	"9"	"TOTAL"	"2018"	73	
"017166"	"JAN"	"9"	"TOTAL"	"2018"	3938	
"010052"	"JAN"	"9"	"TOTAL"	"2018"	76	
"013201"	"JAN"	"9"	"TOTAL"	"2018"	556	
"013202"	"JAN"	"9"	"TOTAL"	"2018"	617	
"020053"	"JAN"	"9"	"TOTAL"	"2018"	1230	
"023065"	"JAN"	"9"	"TOTAL"	"2018"	440	
"022160"	"JAN"	"9"	"TOTAL"	"2018"	214	
"023067"	"JAN"	"9"	"TOTAL"	"2018"	164	
"023066"	"JAN"	"9"	"TOTAL"	"2018"	171	
"093036"	"JAN"	"9"	"TOTAL"	"2018"	418	
"022161"	"JAN"	"9"	"TOTAL"	"2018"	4785	
"018131"	"JAN"	"9"	"TOTAL"	"2018"	196	
"016187"	"JAN"	"9"	"TOTAL"	"2018"	229	
"058092"	"JAN"	"9"	"TOTAL"	"2018"	133	
"078110"	"JAN"	"9"	"TOTAL"	"2018"	77	
"028071"	"JAN"	"9"	"TOTAL"	"2018"	378	
"015189"	"JAN"	"9"	"TOTAL"	"2018"	4722	
"028072"	"JAN"	"9"	"TOTAL"	"2018"	1598	
"001229"	"JAN"	"9"	"TOTAL"	"2018"	170	
"035036"	"JAN"	"9"	"TOTAL"	"2018"	1526	
"030098"	"JAN"	"9"	"TOTAL"	"2018"	117	
"017167"	"JAN"	"9"	"TOTAL"	"2018"	963	
"001230"	"JAN"	"9"	"TOTAL"	"2018"	20	
"075064"	"JAN"	"9"	"TOTAL"	"2018"	295	
"004198"	"JAN"	"9"	"TOTAL"	"2018"	43	
"022162"	"JAN"	"9"	"TOTAL"	"2018"	16	
"048037"	"JAN"	"9"	"TOTAL"	"2018"	527	
"095044"	"JAN"	"9"	"TOTAL"	"2018"	15	
"018132"	"JAN"	"9"	"TOTAL"	"2018"	47	
"022163"	"JAN"	"9"	"TOTAL"	"2018"	78	
"076071"	"JAN"	"9"	"TOTAL"	"2018"	36	
"039016"	"JAN"	"9"	"TOTAL"	"2018"	1458	
"072037"	"JAN"	"9"	"TOTAL"	"2018"	1257	
"065112"	"JAN"	"9"	"TOTAL"	"2018"	27	
"061073"	"JAN"	"9"	"TOTAL"	"2018"	74	
"076072"	"JAN"	"9"	"TOTAL"	"2018"	46	
"072038"	"JAN"	"9"	"TOTAL"	"2018"	897	
"059024"	"JAN"	"9"	"TOTAL"	"2018"	2840	
"002123"	"JAN"	"9"	"TOTAL"	"2018"	1	
"017168"	"JAN"	"9"	"TOTAL"	"2018"	455	
"020054"	"JAN"	"9"	"TOTAL"	"2018"	378	
"065113"	"JAN"	"9"	"TOTAL"	"2018"	7	
"028073"	"JAN"	"9"	"TOTAL"	"2018"	227	
"093037"	"JAN"	"9"	"TOTAL"	"2018"	2118	
"058093"	"JAN"	"9"	"TOTAL"	"2018"	1441	
"095086"	"JAN"	"9"	"TOTAL"	"2018"	8	
"096056"	"JAN"	"9"	"TOTAL"	"2018"	82	
"031017"	"JAN"	"9"	"TOTAL"	"2018"	107	
"022164"	"JAN"	"9"	"TOTAL"	"2018"	6	
"007058"	"JAN"	"9"	"TOTAL"	"2018"	167	
"007059"	"JAN"	"9"	"TOTAL"	"2018"	13	
"007060"	"JAN"	"9"	"TOTAL"	"2018"	50	
"007061"	"JAN"	"9"	"TOTAL"	"2018"	13	
"007062"	"JAN"	"9"	"TOTAL"	"2018"	15	
"007063"	"JAN"	"9"	"TOTAL"	"2018"	237	
"007064"	"JAN"	"9"	"TOTAL"	"2018"	5	
"007065"	"JAN"	"9"	"TOTAL"	"2018"	366	
"034031"	"JAN"	"9"	"TOTAL"	"2018"	655	
"096057"	"JAN"	"9"	"TOTAL"	"2018"	25	
"037050"	"JAN"	"9"	"TOTAL"	"2018"	522	
"013203"	"JAN"	"9"	"TOTAL"	"2018"	63	
"065114"	"JAN"	"9"	"TOTAL"	"2018"	611	
"006150"	"JAN"	"9"	"TOTAL"	"2018"	15	
"077024"	"JAN"	"9"	"TOTAL"	"2018"	70	
"081017"	"JAN"	"9"	"TOTAL"	"2018"	41	
"029042"	"JAN"	"9"	"TOTAL"	"2018"	83	
"002126"	"JAN"	"9"	"TOTAL"	"2018"	29	
"001231"	"JAN"	"9"	"TOTAL"	"2018"	103	
"001232"	"JAN"	"9"	"TOTAL"	"2018"	76	
"024090"	"JAN"	"9"	"TOTAL"	"2018"	27	
"070062"	"JAN"	"9"	"TOTAL"	"2018"	15	
"006151"	"JAN"	"9"	"TOTAL"	"2018"	448	
"004199"	"JAN"	"9"	"TOTAL"	"2018"	38	
"017169"	"JAN"	"9"	"TOTAL"	"2018"	198	
"004200"	"JAN"	"9"	"TOTAL"	"2018"	7	
"081018"	"JAN"	"9"	"TOTAL"	"2018"	624	
"065115"	"JAN"	"9"	"TOTAL"	"2018"	123	
"001233"	"JAN"	"9"	"TOTAL"	"2018"	33	
"098046"	"JAN"	"9"	"TOTAL"	"2018"	222	
"028074"	"JAN"	"9"	"TOTAL"	"2018"	170	
"026070"	"JAN"	"9"	"TOTAL"	"2018"	845	
"002127"	"JAN"	"9"	"TOTAL"	"2018"	3	
"075065"	"JAN"	"9"	"TOTAL"	"2018"	158	
"004201"	"JAN"	"9"	"TOTAL"	"2018"	80	
"057063"	"JAN"	"9"	"TOTAL"	"2018"	25	
"023068"	"JAN"	"9"	"TOTAL"	"2018"	276	
"068036"	"JAN"	"9"	"TOTAL"	"2018"	8	
"004202"	"JAN"	"9"	"TOTAL"	"2018"	86	
"017170"	"JAN"	"9"	"TOTAL"	"2018"	999	
"021076"	"JAN"	"9"	"TOTAL"	"2018"	810	
"034032"	"JAN"	"9"	"TOTAL"	"2018"	2599	
"012117"	"JAN"	"9"	"TOTAL"	"2018"	125	
"099015"	"JAN"	"9"	"TOTAL"	"2018"	289	
"002128"	"JAN"	"9"	"TOTAL"	"2018"	391	
"096058"	"JAN"	"9"	"TOTAL"	"2018"	53	
"004203"	"JAN"	"9"	"TOTAL"	"2018"	2073	
"075066"	"JAN"	"9"	"TOTAL"	"2018"	218	
"019087"	"JAN"	"9"	"TOTAL"	"2018"	44	
"065117"	"JAN"	"9"	"TOTAL"	"2018"	8	
"001234"	"JAN"	"9"	"TOTAL"	"2018"	2	
"064081"	"JAN"	"9"	"TOTAL"	"2018"	23	
"027032"	"JAN"	"9"	"TOTAL"	"2018"	683	
"012118"	"JAN"	"9"	"TOTAL"	"2018"	1176	
"084034"	"JAN"	"9"	"TOTAL"	"2018"	324	
"047018"	"JAN"	"9"	"TOTAL"	"2018"	146	
"058094"	"JAN"	"9"	"TOTAL"	"2018"	79	
"004204"	"JAN"	"9"	"TOTAL"	"2018"	4	
"072039"	"JAN"	"9"	"TOTAL"	"2018"	150	
"080070"	"JAN"	"9"	"TOTAL"	"2018"	16	
"014057"	"JAN"	"9"	"TOTAL"	"2018"	54	
"001235"	"JAN"	"9"	"TOTAL"	"2018"	110	
"022165"	"JAN"	"9"	"TOTAL"	"2018"	26	
"004205"	"JAN"	"9"	"TOTAL"	"2018"	46	
"095045"	"JAN"	"9"	"TOTAL"	"2018"	36	
"008052"	"JAN"	"9"	"TOTAL"	"2018"	353	
"062057"	"JAN"	"9"	"TOTAL"	"2018"	126	
"013204"	"JAN"	"9"	"TOTAL"	"2018"	11	
"078111"	"JAN"	"9"	"TOTAL"	"2018"	76	
"019088"	"JAN"	"9"	"TOTAL"	"2018"	251	
"029043"	"JAN"	"9"	"TOTAL"	"2018"	66	
"004206"	"JAN"	"9"	"TOTAL"	"2018"	8	
"066085"	"JAN"	"9"	"TOTAL"	"2018"	467	
"004245"	"JAN"	"9"	"TOTAL"	"2018"	459	
"004246"	"JAN"	"9"	"TOTAL"	"2018"	48	
